date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
11:57:29	48145/48145	---MCZ	200	added ('OK')	text/html	date:Mon,%2015%20Oct%202018%2014:50:41%20GMT	https://colorlib.com//polygon/admindek/default/bs-table-border.html	E:/IBRA4Media/template/Zekrayat%20Control%20panael3/zekrayat%20control%20panael%203/colorlib.com/polygon/admindek/default/bs-table-border.html	(from https://colorlib.com//polygon/admindek/default/index.html)
11:57:29	46250/46250	---MCZ	200	added ('OK')	text/html	date:Mon,%2015%20Oct%202018%2014:50:43%20GMT	https://colorlib.com//polygon/admindek/default/bs-table-styling.html	E:/IBRA4Media/template/Zekrayat%20Control%20panael3/zekrayat%20control%20panael%203/colorlib.com/polygon/admindek/default/bs-table-styling.html	(from https://colorlib.com//polygon/admindek/default/index.html)
11:57:30	75695/75695	---MCZ	200	added ('OK')	text/html	date:Mon,%2015%20Oct%202018%2014:50:53%20GMT	https://colorlib.com//polygon/admindek/default/dt-basic.html	E:/IBRA4Media/template/Zekrayat%20Control%20panael3/zekrayat%20control%20panael%203/colorlib.com/polygon/admindek/default/dt-basic.html	(from https://colorlib.com//polygon/admindek/default/index.html)
11:57:30	79364/79364	---MCZ	200	added ('OK')	text/html	date:Mon,%2015%20Oct%202018%2014:50:49%20GMT	https://colorlib.com//polygon/admindek/default/dt-advance.html	E:/IBRA4Media/template/Zekrayat%20Control%20panael3/zekrayat%20control%20panael%203/colorlib.com/polygon/admindek/default/dt-advance.html	(from https://colorlib.com//polygon/admindek/default/index.html)
11:57:31	76965/76965	---MCZ	200	added ('OK')	text/html	date:Mon,%2015%20Oct%202018%2014:51:00%20GMT	https://colorlib.com//polygon/admindek/default/dt-styling.html	E:/IBRA4Media/template/Zekrayat%20Control%20panael3/zekrayat%20control%20panael%203/colorlib.com/polygon/admindek/default/dt-styling.html	(from https://colorlib.com//polygon/admindek/default/index.html)
11:57:32	136440/136440	---MCZ	200	added ('OK')	text/html	date:Mon,%2015%20Oct%202018%2014:50:50%20GMT	https://colorlib.com//polygon/admindek/default/dt-api.html	E:/IBRA4Media/template/Zekrayat%20Control%20panael3/zekrayat%20control%20panael%203/colorlib.com/polygon/admindek/default/dt-api.html	(from https://colorlib.com//polygon/admindek/default/index.html)
11:57:32	48767/48767	---MCZ	200	added ('OK')	text/html	date:Mon,%2015%20Oct%202018%2014:50:49%20GMT	https://colorlib.com//polygon/admindek/default/dt-ajax.html	E:/IBRA4Media/template/Zekrayat%20Control%20panael3/zekrayat%20control%20panael%203/colorlib.com/polygon/admindek/default/dt-ajax.html	(from https://colorlib.com//polygon/admindek/default/index.html)
11:57:32	46934/46934	---MCZ	200	added ('OK')	text/html	date:Mon,%2015%20Oct%202018%2014:50:59%20GMT	https://colorlib.com//polygon/admindek/default/dt-server-side.html	E:/IBRA4Media/template/Zekrayat%20Control%20panael3/zekrayat%20control%20panael%203/colorlib.com/polygon/admindek/default/dt-server-side.html	(from https://colorlib.com//polygon/admindek/default/index.html)
11:57:32	106025/106025	---MCZ	200	added ('OK')	text/html	date:Mon,%2015%20Oct%202018%2014:50:59%20GMT	https://colorlib.com//polygon/admindek/default/dt-plugin.html	E:/IBRA4Media/template/Zekrayat%20Control%20panael3/zekrayat%20control%20panael%203/colorlib.com/polygon/admindek/default/dt-plugin.html	(from https://colorlib.com//polygon/admindek/default/index.html)
11:57:33	50207/50207	---MCZ	200	added ('OK')	text/html	date:Mon,%2015%20Oct%202018%2014:50:51%20GMT	https://colorlib.com//polygon/admindek/default/dt-data-sources.html	E:/IBRA4Media/template/Zekrayat%20Control%20panael3/zekrayat%20control%20panael%203/colorlib.com/polygon/admindek/default/dt-data-sources.html	(from https://colorlib.com//polygon/admindek/default/index.html)
11:57:34	76771/76771	---MCZ	200	added ('OK')	text/html	date:Mon,%2015%20Oct%202018%2014:50:52%20GMT	https://colorlib.com//polygon/admindek/default/dt-ext-autofill.html	E:/IBRA4Media/template/Zekrayat%20Control%20panael3/zekrayat%20control%20panael%203/colorlib.com/polygon/admindek/default/dt-ext-autofill.html	(from https://colorlib.com//polygon/admindek/default/index.html)
11:57:34	87427/87427	---MCZ	200	added ('OK')	text/html	date:Mon,%2015%20Oct%202018%2014:50:53%20GMT	https://colorlib.com//polygon/admindek/default/dt-ext-basic-buttons.html	E:/IBRA4Media/template/Zekrayat%20Control%20panael3/zekrayat%20control%20panael%203/colorlib.com/polygon/admindek/default/dt-ext-basic-buttons.html	(from https://colorlib.com//polygon/admindek/default/index.html)
11:57:34	59272/59272	---MCZ	200	added ('OK')	text/html	date:Mon,%2015%20Oct%202018%2014:50:54%20GMT	https://colorlib.com//polygon/admindek/default/dt-ext-buttons-html-5-data-export.html	E:/IBRA4Media/template/Zekrayat%20Control%20panael3/zekrayat%20control%20panael%203/colorlib.com/polygon/admindek/default/dt-ext-buttons-html-5-data-export.html	(from https://colorlib.com//polygon/admindek/default/index.html)
11:57:35	78051/78051	---MCZ	200	added ('OK')	text/html	date:Mon,%2015%20Oct%202018%2014:50:55%20GMT	https://colorlib.com//polygon/admindek/default/dt-ext-col-reorder.html	E:/IBRA4Media/template/Zekrayat%20Control%20panael3/zekrayat%20control%20panael%203/colorlib.com/polygon/admindek/default/dt-ext-col-reorder.html	(from https://colorlib.com//polygon/admindek/default/index.html)
11:57:35	80883/80883	---MCZ	200	added ('OK')	text/html	date:Mon,%2015%20Oct%202018%2014:50:55%20GMT	https://colorlib.com//polygon/admindek/default/dt-ext-fixed-columns.html	E:/IBRA4Media/template/Zekrayat%20Control%20panael3/zekrayat%20control%20panael%203/colorlib.com/polygon/admindek/default/dt-ext-fixed-columns.html	(from https://colorlib.com//polygon/admindek/default/index.html)
11:57:35	70056/70056	---MCZ	200	added ('OK')	text/html	date:Mon,%2015%20Oct%202018%2014:50:56%20GMT	https://colorlib.com//polygon/admindek/default/dt-ext-fixed-header.html	E:/IBRA4Media/template/Zekrayat%20Control%20panael3/zekrayat%20control%20panael%203/colorlib.com/polygon/admindek/default/dt-ext-fixed-header.html	(from https://colorlib.com//polygon/admindek/default/index.html)
11:57:35	78101/78101	---MCZ	200	added ('OK')	text/html	date:Mon,%2015%20Oct%202018%2014:50:56%20GMT	https://colorlib.com//polygon/admindek/default/dt-ext-key-table.html	E:/IBRA4Media/template/Zekrayat%20Control%20panael3/zekrayat%20control%20panael%203/colorlib.com/polygon/admindek/default/dt-ext-key-table.html	(from https://colorlib.com//polygon/admindek/default/index.html)
11:57:36	100544/100544	---MCZ	200	added ('OK')	text/html	date:Mon,%2015%20Oct%202018%2014:50:57%20GMT	https://colorlib.com//polygon/admindek/default/dt-ext-responsive.html	E:/IBRA4Media/template/Zekrayat%20Control%20panael3/zekrayat%20control%20panael%203/colorlib.com/polygon/admindek/default/dt-ext-responsive.html	(from https://colorlib.com//polygon/admindek/default/index.html)
11:57:36	78268/78268	---MCZ	200	added ('OK')	text/html	date:Mon,%2015%20Oct%202018%2014:50:57%20GMT	https://colorlib.com//polygon/admindek/default/dt-ext-row-reorder.html	E:/IBRA4Media/template/Zekrayat%20Control%20panael3/zekrayat%20control%20panael%203/colorlib.com/polygon/admindek/default/dt-ext-row-reorder.html	(from https://colorlib.com//polygon/admindek/default/index.html)
11:57:36	47135/47135	---MCZ	200	added ('OK')	text/html	date:Mon,%2015%20Oct%202018%2014:50:57%20GMT	https://colorlib.com//polygon/admindek/default/dt-ext-scroller.html	E:/IBRA4Media/template/Zekrayat%20Control%20panael3/zekrayat%20control%20panael%203/colorlib.com/polygon/admindek/default/dt-ext-scroller.html	(from https://colorlib.com//polygon/admindek/default/index.html)
11:57:37	86242/86242	---MCZ	200	added ('OK')	text/html	date:Mon,%2015%20Oct%202018%2014:50:58%20GMT	https://colorlib.com//polygon/admindek/default/dt-ext-select.html	E:/IBRA4Media/template/Zekrayat%20Control%20panael3/zekrayat%20control%20panael%203/colorlib.com/polygon/admindek/default/dt-ext-select.html	(from https://colorlib.com//polygon/admindek/default/index.html)
11:57:38	46374/46374	---MCZ	200	added ('OK')	text/html	date:Mon,%2015%20Oct%202018%2014:51:04%20GMT	https://colorlib.com//polygon/admindek/default/foo-table.html	E:/IBRA4Media/template/Zekrayat%20Control%20panael3/zekrayat%20control%20panael%203/colorlib.com/polygon/admindek/default/foo-table.html	(from https://colorlib.com//polygon/admindek/default/index.html)
11:57:38	44571/44571	---MCZ	200	added ('OK')	text/html	date:Mon,%2015%20Oct%202018%2014:51:09%20GMT	https://colorlib.com//polygon/admindek/default/handson-appearance.html	E:/IBRA4Media/template/Zekrayat%20Control%20panael3/zekrayat%20control%20panael%203/colorlib.com/polygon/admindek/default/handson-appearance.html	(from https://colorlib.com//polygon/admindek/default/index.html)
11:57:38	46433/46433	---MCZ	200	added ('OK')	text/html	date:Mon,%2015%20Oct%202018%2014:51:11%20GMT	https://colorlib.com//polygon/admindek/default/handson-data-operation.html	E:/IBRA4Media/template/Zekrayat%20Control%20panael3/zekrayat%20control%20panael%203/colorlib.com/polygon/admindek/default/handson-data-operation.html	(from https://colorlib.com//polygon/admindek/default/index.html)
11:57:39	45919/45919	---MCZ	200	added ('OK')	text/html	date:Mon,%2015%20Oct%202018%2014:51:12%20GMT	https://colorlib.com//polygon/admindek/default/handson-rows-cols.html	E:/IBRA4Media/template/Zekrayat%20Control%20panael3/zekrayat%20control%20panael%203/colorlib.com/polygon/admindek/default/handson-rows-cols.html	(from https://colorlib.com//polygon/admindek/default/index.html)
11:57:39	44239/44239	---MCZ	200	added ('OK')	text/html	date:Mon,%2015%20Oct%202018%2014:51:11%20GMT	https://colorlib.com//polygon/admindek/default/handson-columns-only.html	E:/IBRA4Media/template/Zekrayat%20Control%20panael3/zekrayat%20control%20panael%203/colorlib.com/polygon/admindek/default/handson-columns-only.html	(from https://colorlib.com//polygon/admindek/default/index.html)
11:57:39	47445/47445	---MCZ	200	added ('OK')	text/html	date:Mon,%2015%20Oct%202018%2014:51:10%20GMT	https://colorlib.com//polygon/admindek/default/handson-cell-features.html	E:/IBRA4Media/template/Zekrayat%20Control%20panael3/zekrayat%20control%20panael%203/colorlib.com/polygon/admindek/default/handson-cell-features.html	(from https://colorlib.com//polygon/admindek/default/index.html)
11:57:40	47992/47992	---MCZ	200	added ('OK')	text/html	date:Mon,%2015%20Oct%202018%2014:51:10%20GMT	https://colorlib.com//polygon/admindek/default/handson-cell-types.html	E:/IBRA4Media/template/Zekrayat%20Control%20panael3/zekrayat%20control%20panael%203/colorlib.com/polygon/admindek/default/handson-cell-types.html	(from https://colorlib.com//polygon/admindek/default/index.html)
11:57:40	44430/44430	---MCZ	200	added ('OK')	text/html	date:Mon,%2015%20Oct%202018%2014:51:11%20GMT	https://colorlib.com//polygon/admindek/default/handson-integrations.html	E:/IBRA4Media/template/Zekrayat%20Control%20panael3/zekrayat%20control%20panael%203/colorlib.com/polygon/admindek/default/handson-integrations.html	(from https://colorlib.com//polygon/admindek/default/index.html)
11:57:40	43644/43644	---MCZ	200	added ('OK')	text/html	date:Mon,%2015%20Oct%202018%2014:51:12%20GMT	https://colorlib.com//polygon/admindek/default/handson-rows-only.html	E:/IBRA4Media/template/Zekrayat%20Control%20panael3/zekrayat%20control%20panael%203/colorlib.com/polygon/admindek/default/handson-rows-only.html	(from https://colorlib.com//polygon/admindek/default/index.html)
11:57:41	46989/46989	---MCZ	200	added ('OK')	text/html	date:Mon,%2015%20Oct%202018%2014:51:12%20GMT	https://colorlib.com//polygon/admindek/default/handson-utilities.html	E:/IBRA4Media/template/Zekrayat%20Control%20panael3/zekrayat%20control%20panael%203/colorlib.com/polygon/admindek/default/handson-utilities.html	(from https://colorlib.com//polygon/admindek/default/index.html)
11:57:41	48164/48164	---MCZ	200	added ('OK')	text/html	date:Mon,%2015%20Oct%202018%2014:50:59%20GMT	https://colorlib.com//polygon/admindek/default/editable-table.html	E:/IBRA4Media/template/Zekrayat%20Control%20panael3/zekrayat%20control%20panael%203/colorlib.com/polygon/admindek/default/editable-table.html	(from https://colorlib.com//polygon/admindek/default/index.html)
11:57:41	46044/46044	---MCZ	200	added ('OK')	text/html	date:Mon,%2015%20Oct%202018%2014:50:44%20GMT	https://colorlib.com//polygon/admindek/default/chart-google.html	E:/IBRA4Media/template/Zekrayat%20Control%20panael3/zekrayat%20control%20panael%203/colorlib.com/polygon/admindek/default/chart-google.html	(from https://colorlib.com//polygon/admindek/default/index.html)
11:57:42	45402/45402	---MCZ	200	added ('OK')	text/html	date:Mon,%2015%20Oct%202018%2014:50:43%20GMT	https://colorlib.com//polygon/admindek/default/chart-chartjs.html	E:/IBRA4Media/template/Zekrayat%20Control%20panael3/zekrayat%20control%20panael%203/colorlib.com/polygon/admindek/default/chart-chartjs.html	(from https://colorlib.com//polygon/admindek/default/index.html)
11:57:42	45577/45577	---MCZ	200	added ('OK')	text/html	date:Mon,%2015%20Oct%202018%2014:50:45%20GMT	https://colorlib.com//polygon/admindek/default/chart-list.html	E:/IBRA4Media/template/Zekrayat%20Control%20panael3/zekrayat%20control%20panael%203/colorlib.com/polygon/admindek/default/chart-list.html	(from https://colorlib.com//polygon/admindek/default/index.html)
11:57:42	45561/45561	---MCZ	200	added ('OK')	text/html	date:Mon,%2015%20Oct%202018%2014:50:44%20GMT	https://colorlib.com//polygon/admindek/default/chart-float.html	E:/IBRA4Media/template/Zekrayat%20Control%20panael3/zekrayat%20control%20panael%203/colorlib.com/polygon/admindek/default/chart-float.html	(from https://colorlib.com//polygon/admindek/default/index.html)
11:57:43	45619/45619	---MCZ	200	added ('OK')	text/html	date:Mon,%2015%20Oct%202018%2014:50:45%20GMT	https://colorlib.com//polygon/admindek/default/chart-knob.html	E:/IBRA4Media/template/Zekrayat%20Control%20panael3/zekrayat%20control%20panael%203/colorlib.com/polygon/admindek/default/chart-knob.html	(from https://colorlib.com//polygon/admindek/default/index.html)
11:57:44	44758/44758	---MCZ	200	added ('OK')	text/html	date:Mon,%2015%20Oct%202018%2014:50:45%20GMT	https://colorlib.com//polygon/admindek/default/chart-morris.html	E:/IBRA4Media/template/Zekrayat%20Control%20panael3/zekrayat%20control%20panael%203/colorlib.com/polygon/admindek/default/chart-morris.html	(from https://colorlib.com//polygon/admindek/default/index.html)
11:57:44	45146/45146	---MCZ	200	added ('OK')	text/html	date:Mon,%2015%20Oct%202018%2014:50:45%20GMT	https://colorlib.com//polygon/admindek/default/chart-nvd3.html	E:/IBRA4Media/template/Zekrayat%20Control%20panael3/zekrayat%20control%20panael%203/colorlib.com/polygon/admindek/default/chart-nvd3.html	(from https://colorlib.com//polygon/admindek/default/index.html)
11:57:44	46228/46228	---MCZ	200	added ('OK')	text/html	date:Mon,%2015%20Oct%202018%2014:50:46%20GMT	https://colorlib.com//polygon/admindek/default/chart-peity.html	E:/IBRA4Media/template/Zekrayat%20Control%20panael3/zekrayat%20control%20panael%203/colorlib.com/polygon/admindek/default/chart-peity.html	(from https://colorlib.com//polygon/admindek/default/index.html)
11:57:45	46069/46069	---MCZ	200	added ('OK')	text/html	date:Mon,%2015%20Oct%202018%2014:50:46%20GMT	https://colorlib.com//polygon/admindek/default/chart-radial.html	E:/IBRA4Media/template/Zekrayat%20Control%20panael3/zekrayat%20control%20panael%203/colorlib.com/polygon/admindek/default/chart-radial.html	(from https://colorlib.com//polygon/admindek/default/index.html)
11:57:45	44410/44410	---MCZ	200	added ('OK')	text/html	date:Mon,%2015%20Oct%202018%2014:50:46%20GMT	https://colorlib.com//polygon/admindek/default/chart-rickshaw.html	E:/IBRA4Media/template/Zekrayat%20Control%20panael3/zekrayat%20control%20panael%203/colorlib.com/polygon/admindek/default/chart-rickshaw.html	(from https://colorlib.com//polygon/admindek/default/index.html)
11:57:45	44723/44723	---MCZ	200	added ('OK')	text/html	date:Mon,%2015%20Oct%202018%2014:50:47%20GMT	https://colorlib.com//polygon/admindek/default/chart-sparkline.html	E:/IBRA4Media/template/Zekrayat%20Control%20panael3/zekrayat%20control%20panael%203/colorlib.com/polygon/admindek/default/chart-sparkline.html	(from https://colorlib.com//polygon/admindek/default/index.html)
11:57:46	44731/44731	---MCZ	200	added ('OK')	text/html	date:Mon,%2015%20Oct%202018%2014:50:43%20GMT	https://colorlib.com//polygon/admindek/default/chart-c3.html	E:/IBRA4Media/template/Zekrayat%20Control%20panael3/zekrayat%20control%20panael%203/colorlib.com/polygon/admindek/default/chart-c3.html	(from https://colorlib.com//polygon/admindek/default/index.html)
11:57:46	45643/45643	---MCZ	200	added ('OK')	text/html	date:Mon,%2015%20Oct%202018%2014:51:16%20GMT	https://colorlib.com//polygon/admindek/default/map-google.html	E:/IBRA4Media/template/Zekrayat%20Control%20panael3/zekrayat%20control%20panael%203/colorlib.com/polygon/admindek/default/map-google.html	(from https://colorlib.com//polygon/admindek/default/index.html)
11:57:46	45857/45857	---MCZ	200	added ('OK')	text/html	date:Mon,%2015%20Oct%202018%2014:51:17%20GMT	https://colorlib.com//polygon/admindek/default/map-vector.html	E:/IBRA4Media/template/Zekrayat%20Control%20panael3/zekrayat%20control%20panael%203/colorlib.com/polygon/admindek/default/map-vector.html	(from https://colorlib.com//polygon/admindek/default/index.html)
11:57:46	44480/44480	---MCZ	200	added ('OK')	text/html	date:Mon,%2015%20Oct%202018%2014:51:16%20GMT	https://colorlib.com//polygon/admindek/default/map-api.html	E:/IBRA4Media/template/Zekrayat%20Control%20panael3/zekrayat%20control%20panael%203/colorlib.com/polygon/admindek/default/map-api.html	(from https://colorlib.com//polygon/admindek/default/index.html)
11:57:47	45954/45954	---MCZ	200	added ('OK')	text/html	date:Mon,%2015%20Oct%202018%2014:51:16%20GMT	https://colorlib.com//polygon/admindek/default/location.html	E:/IBRA4Media/template/Zekrayat%20Control%20panael3/zekrayat%20control%20panael%203/colorlib.com/polygon/admindek/default/location.html	(from https://colorlib.com//polygon/admindek/default/index.html)
